Sistema, Dia, Hora, Eolica, Fotovoltaica,  Biomasa, Carboelectrica, Ciclo Combinado, Combustion Interna, Geotermoelectrica, Hidroelectrica, Nucleoelectrica, Termica Convencional, Turbo Gas
SEN,14/2/2020,12," 3,263 "," 4,171 ", 24 ," 1,501 "," 19,137 ", 275 , 536 ," 1,657 "," 1,566 "," 2,523 "," 1,691 "
SEN,14/2/2020,13," 3,153 "," 4,132 ", 18 ," 1,480 "," 19,028 ", 276 , 534 ," 1,862 "," 1,566 "," 2,633 "," 1,681 "
SEN,14/2/2020,14," 3,155 "," 4,110 ", 22 ," 1,469 "," 19,394 ", 273 , 534 ," 1,495 "," 1,566 "," 2,754 "," 1,666 "
SEN,14/2/2020,15," 3,241 "," 4,013 ", 17 ," 1,625 "," 19,333 ", 284 , 534 ," 1,241 "," 1,566 "," 2,798 "," 1,643 "
SEN,14/2/2020,16," 3,260 "," 3,762 ", 21 ," 1,655 "," 19,227 ", 302 , 535 ," 1,580 "," 1,566 "," 2,844 "," 1,632 "
SEN,14/2/2020,17," 3,320 "," 3,458 ", 26 ," 1,593 "," 19,468 ", 301 , 535 ," 1,701 "," 1,566 "," 2,830 "," 1,688 "
SEN,14/2/2020,18," 3,447 "," 2,303 ", 22 ," 1,592 "," 19,872 ", 313 , 536 ," 2,010 "," 1,567 "," 2,777 "," 1,741 "
SEN,14/2/2020,19," 3,570 ", 412 , 18 ," 1,606 "," 21,213 ", 342 , 537 ," 2,672 "," 1,567 "," 2,733 "," 1,756 "
SEN,14/2/2020,20," 3,662 ", 2 , 8 ," 1,866 "," 21,487 ", 348 , 548 ," 3,441 "," 1,568 "," 2,805 "," 1,752 "
SEN,14/2/2020,21," 3,561 ", -   , 2 ," 1,853 "," 21,680 ", 344 , 550 ," 2,843 "," 1,568 "," 2,752 "," 1,773 "
SEN,14/2/2020,22," 3,399 ", -   , 3 ," 1,589 "," 21,613 ", 334 , 552 ," 2,484 "," 1,569 "," 2,608 "," 1,641 "
SEN,14/2/2020,23," 3,356 ", -   , 3 ," 1,591 "," 21,037 ", 312 , 554 ," 2,103 "," 1,568 "," 2,557 "," 1,488 "
SEN,14/2/2020,24," 3,280 ", -   , 3 ," 1,606 "," 20,783 ", 287 , 554 ," 1,614 "," 1,568 "," 2,401 "," 1,485 "
SEN,15/2/2020,1," 3,195 ", -   , 3 ," 1,635 "," 19,655 ", 276 , 558 ," 1,310 "," 1,569 "," 2,147 "," 1,491 "
SEN,15/2/2020,2," 3,004 ", -   , 8 ," 1,559 "," 19,078 ", 310 , 559 ," 1,024 "," 1,569 "," 2,054 "," 1,491 "
SEN,15/2/2020,3," 2,846 ", -   , 16 ," 1,466 "," 18,586 ", 360 , 559 , 773 ," 1,570 "," 2,054 "," 1,489 "
SEN,15/2/2020,4," 2,692 ", -   , 13 ," 1,471 "," 18,454 ", 265 , 559 , 654 ," 1,570 "," 2,067 "," 1,488 "
SEN,15/2/2020,5," 2,536 ", -   , 9 ," 1,464 "," 18,585 ", 257 , 559 , 612 ," 1,570 "," 2,068 "," 1,487 "
SEN,15/2/2020,6," 2,206 ", -   , 10 ," 1,474 "," 18,954 ", 263 , 560 ," 1,047 "," 1,571 "," 2,082 "," 1,492 "
SEN,15/2/2020,7," 2,012 ", 2 , 18 ," 1,468 "," 19,557 ", 267 , 559 ," 1,394 "," 1,572 "," 2,086 "," 1,493 "
SEN,15/2/2020,8," 2,019 ", 103 , 22 ," 1,469 "," 19,854 ", 278 , 558 ," 1,613 "," 1,571 "," 2,021 "," 1,494 "
SEN,15/2/2020,9," 1,967 ", 855 , 22 ," 1,475 "," 20,092 ", 279 , 555 ," 1,859 "," 1,571 "," 2,092 "," 1,495 "
SEN,15/2/2020,10," 2,192 "," 2,293 ", 18 ," 1,692 "," 20,073 ", 273 , 551 ," 1,370 "," 1,571 "," 2,176 "," 1,497 "
SEN,15/2/2020,11," 2,681 "," 3,435 ", 21 ," 1,769 "," 19,241 ", 258 , 548 , 910 ," 1,570 "," 2,224 "," 1,525 "
SEN,15/2/2020,12," 2,942 "," 3,568 ", 22 ," 1,631 "," 19,102 ", 254 , 548 ," 1,055 "," 1,570 "," 2,244 "," 1,526 "
SEN,15/2/2020,13," 3,199 "," 3,561 ", 19 ," 1,526 "," 18,913 ", 257 , 547 ," 1,170 "," 1,569 "," 2,225 "," 1,518 "
SEN,15/2/2020,14," 3,422 "," 3,396 ", 11 ," 1,467 "," 18,910 ", 258 , 546 ," 1,177 "," 1,569 "," 2,167 "," 1,510 "
SEN,15/2/2020,15," 3,550 "," 3,083 ", 17 ," 1,469 "," 18,382 ", 273 , 546 ," 1,282 "," 1,567 "," 2,133 "," 1,505 "
SEN,15/2/2020,16," 3,616 "," 2,710 ", 19 ," 1,479 "," 18,460 ", 284 , 545 ," 1,264 "," 1,567 "," 2,143 "," 1,477 "
SEN,15/2/2020,17," 3,734 "," 2,331 ", 20 ," 1,470 "," 18,421 ", 294 , 543 ," 1,214 "," 1,567 "," 2,123 "," 1,519 "
SEN,15/2/2020,18," 3,946 "," 1,619 ", 21 ," 1,487 "," 18,539 ", 312 , 545 ," 1,297 "," 1,566 "," 2,130 "," 1,594 "
SEN,15/2/2020,19," 3,936 ", 256 , 23 ," 1,784 "," 20,197 ", 338 , 545 ," 1,953 "," 1,566 "," 2,103 "," 1,608 "
SEN,15/2/2020,20," 3,758 ", 1 , 24 ," 1,813 "," 20,826 ", 341 , 546 ," 3,611 "," 1,567 "," 2,191 "," 1,642 "
SEN,15/2/2020,21," 3,527 ", 0 , 21 ," 1,799 "," 20,743 ", 338 , 544 ," 3,589 "," 1,567 "," 2,190 "," 1,644 "
SEN,15/2/2020,22," 3,368 ", 0 , 16 ," 1,795 "," 20,690 ", 332 , 550 ," 2,852 "," 1,566 "," 2,187 "," 1,539 "
SEN,15/2/2020,23," 3,386 ", 0 , 22 ," 1,641 "," 20,225 ", 318 , 571 ," 1,944 "," 1,567 "," 2,169 "," 1,509 "
SEN,15/2/2020,24," 3,351 ", 0 , 23 ," 1,468 "," 19,097 ", 297 , 572 ," 1,468 "," 1,567 "," 2,144 "," 1,524 "
SEN,16/2/2020,1," 3,367 ", 0 , 20 ," 1,476 "," 18,100 ", 277 , 574 , 891 ," 1,568 "," 1,942 "," 1,479 "
SEN,16/2/2020,2," 3,165 ", 0 , 22 ," 1,460 "," 17,262 ", 263 , 575 , 743 ," 1,568 "," 1,951 "," 1,403 "
SEN,16/2/2020,3," 3,100 ", -   , 22 ," 1,467 "," 16,688 ", 257 , 575 , 654 ," 1,568 "," 1,931 "," 1,344 "
SEN,16/2/2020,4," 2,733 ", -   , 14 ," 1,465 "," 16,528 ", 255 , 576 , 668 ," 1,568 "," 1,837 "," 1,344 "
SEN,16/2/2020,5," 2,397 ", -   , 13 ," 1,464 "," 16,540 ", 256 , 577 , 737 ," 1,568 "," 1,837 "," 1,368 "
SEN,16/2/2020,6," 2,425 ", -   , 18 ," 1,467 "," 16,590 ", 261 , 578 , 937 ," 1,569 "," 1,832 "," 1,413 "
SEN,16/2/2020,7," 2,395 ", 2 , 16 ," 1,463 "," 16,568 ", 265 , 578 ," 1,084 "," 1,569 "," 1,827 "," 1,413 "
SEN,16/2/2020,8," 2,211 ", 137 , 18 ," 1,463 "," 16,609 ", 266 , 576 ," 1,151 "," 1,568 "," 1,698 "," 1,314 "
SEN,16/2/2020,9," 2,165 "," 1,177 ", 19 ," 1,462 "," 16,529 ", 252 , 575 ," 1,022 "," 1,506 "," 1,762 "," 1,241 "
SEN,16/2/2020,10," 2,259 "," 2,700 ", 20 ," 1,469 "," 15,947 ", 264 , 571 , 922 ," 1,276 "," 1,793 "," 1,369 "
SEN,16/2/2020,11," 2,324 "," 3,484 ", 22 ," 1,466 "," 15,608 ", 263 , 571 ," 1,052 "," 1,268 "," 1,796 "," 1,367 "
SEN,16/2/2020,12," 2,270 "," 3,710 ", 20 ," 1,469 "," 16,161 ", 259 , 570 , 803 ," 1,265 "," 1,793 "," 1,363 "
SEN,16/2/2020,13," 2,251 "," 3,807 ", 18 ," 1,462 "," 16,110 ", 261 , 568 , 961 ," 1,257 "," 1,789 "," 1,362 "
SEN,16/2/2020,14," 2,320 "," 3,845 ", 23 ," 1,455 "," 15,933 ", 263 , 567 , 975 ," 1,254 "," 1,775 "," 1,381 "
SEN,16/2/2020,15," 2,401 "," 3,838 ", 22 ," 1,458 "," 16,091 ", 278 , 566 , 879 ," 1,253 "," 1,775 "," 1,369 "
SEN,16/2/2020,16," 2,442 "," 3,640 ", 21 ," 1,462 "," 16,318 ", 287 , 566 , 890 ," 1,260 "," 1,776 "," 1,359 "
SEN,16/2/2020,17," 2,413 "," 3,218 ", 21 ," 1,473 "," 16,762 ", 296 , 566 , 999 ," 1,261 "," 1,778 "," 1,349 "
SEN,16/2/2020,18," 2,507 "," 1,868 ", 20 ," 1,464 "," 17,854 ", 301 , 541 ," 1,398 "," 1,327 "," 1,781 "," 1,405 "
SEN,16/2/2020,19," 2,626 ", 313 , 21 ," 1,462 "," 20,045 ", 323 , 540 ," 2,124 "," 1,435 "," 1,719 "," 1,422 "
SEN,16/2/2020,20," 2,890 ", 2 , 22 ," 1,486 "," 21,207 ", 338 , 540 ," 3,706 "," 1,495 "," 1,683 "," 1,365 "
SEN,16/2/2020,21," 2,850 ", 0 , 19 ," 1,474 "," 21,281 ", 336 , 543 ," 3,836 "," 1,508 "," 1,683 "," 1,347 "
SEN,16/2/2020,22," 2,616 ", 0 , 22 ," 1,478 "," 21,116 ", 331 , 544 ," 3,512 "," 1,525 "," 1,688 "," 1,353 "
SEN,16/2/2020,23," 2,528 ", 0 , 21 ," 1,470 "," 20,674 ", 308 , 546 ," 2,368 "," 1,538 "," 1,692 "," 1,356 "
SEN,16/2/2020,24," 2,614 ", 0 , 18 ," 1,468 "," 19,437 ", 276 , 556 ," 1,740 "," 1,550 "," 1,720 "," 1,353 "
SEN,17/2/2020,1," 2,718 ", 0 , 19 ," 1,456 "," 18,267 ", 266 , 571 , 853 ," 1,558 "," 1,700 "," 1,365 "
SEN,17/2/2020,2," 2,817 ", 0 , 17 ," 1,473 "," 17,456 ", 264 , 571 , 612 ," 1,559 "," 1,708 "," 1,364 "
SEN,17/2/2020,3," 2,874 ", -   , 16 ," 1,467 "," 16,571 ", 260 , 572 , 668 ," 1,559 "," 1,706 "," 1,361 "
SEN,17/2/2020,4," 2,686 ", -   , 16 ," 1,472 "," 16,307 ", 259 , 575 , 748 ," 1,560 "," 1,716 "," 1,341 "
SEN,17/2/2020,5," 2,697 ", -   , 17 ," 1,481 "," 16,359 ", 261 , 577 , 788 ," 1,560 "," 1,734 "," 1,342 "
SEN,17/2/2020,6," 2,677 ", -   , 23 ," 1,531 "," 17,212 ", 261 , 576 ," 1,283 "," 1,561 "," 1,796 "," 1,359 "
SEN,17/2/2020,7," 2,432 ", 2 , 21 ," 1,631 "," 19,213 ", 280 , 577 ," 1,574 "," 1,561 "," 1,824 "," 1,399 "
SEN,17/2/2020,8," 2,419 ", 177 , 21 ," 1,665 "," 20,529 ", 291 , 577 ," 1,664 "," 1,562 "," 1,861 "," 1,403 "
SEN,17/2/2020,9," 2,582 "," 1,471 ", 22 ," 1,919 "," 20,615 ", 294 , 576 ," 1,576 "," 1,562 "," 1,922 "," 1,406 "
SEN,17/2/2020,10," 2,832 "," 2,719 ", 19 ," 1,956 "," 20,508 ", 287 , 569 ," 1,356 "," 1,564 "," 2,060 "," 1,401 "
SEN,17/2/2020,11," 3,075 "," 3,441 ", 19 ," 1,940 "," 20,627 ", 270 , 566 ," 1,203 "," 1,563 "," 2,100 "," 1,389 "
SEN,17/2/2020,12," 3,154 "," 3,676 ", 16 ," 1,931 "," 20,987 ", 265 , 564 ," 1,274 "," 1,562 "," 2,091 "," 1,372 "
SEN,17/2/2020,13," 3,237 "," 3,792 ", 19 ," 1,667 "," 21,245 ", 265 , 565 ," 1,440 "," 1,560 "," 2,053 "," 1,345 "
SEN,17/2/2020,14," 3,229 "," 3,739 ", 17 ," 1,658 "," 21,341 ", 266 , 566 ," 1,540 "," 1,557 "," 2,023 "," 1,358 "
SEN,17/2/2020,15," 3,423 "," 3,511 ", 19 ," 1,716 "," 21,149 ", 272 , 571 ," 1,497 "," 1,551 "," 2,041 "," 1,491 "
SEN,17/2/2020,16," 3,699 "," 3,052 ", 19 ," 1,759 "," 21,443 ", 290 , 567 ," 1,597 "," 1,548 "," 2,126 "," 1,565 "
SEN,17/2/2020,17," 3,733 "," 2,721 ", 18 ," 1,897 "," 21,564 ", 311 , 567 ," 1,566 "," 1,547 "," 2,148 "," 1,639 "
SEN,17/2/2020,18," 3,543 "," 1,517 ", 18 ," 2,120 "," 21,785 ", 352 , 570 ," 1,746 "," 1,550 "," 2,346 "," 1,629 "
SEN,17/2/2020,19," 3,216 ", 288 , 20 ," 2,508 "," 21,997 ", 449 , 569 ," 2,472 "," 1,550 "," 2,815 "," 1,737 "
SEN,17/2/2020,20," 3,208 ", 2 , 21 ," 2,559 "," 22,176 ", 399 , 554 ," 4,277 "," 1,552 "," 2,814 "," 1,841 "
SEN,17/2/2020,21," 3,262 ", -   , 21 ," 2,543 "," 22,333 ", 387 , 559 ," 3,867 "," 1,555 "," 2,789 "," 1,778 "
SEN,17/2/2020,22," 3,277 ", -   , 20 ," 2,552 "," 22,311 ", 367 , 561 ," 2,879 "," 1,557 "," 2,761 "," 1,783 "
SEN,17/2/2020,23," 3,165 ", -   , 21 ," 2,548 "," 22,095 ", 325 , 563 ," 1,896 "," 1,557 "," 2,457 "," 1,738 "
SEN,17/2/2020,24," 3,056 ", -   , 17 ," 2,275 "," 21,704 ", 266 , 563 ," 1,182 "," 1,557 "," 2,312 "," 1,488 "
SEN,18/2/2020,1," 2,920 ", -   , 16 ," 1,840 "," 20,592 ", 256 , 554 ," 1,094 "," 1,557 "," 2,091 "," 1,481 "
SEN,18/2/2020,2," 2,806 ", -   , 17 ," 1,837 "," 19,875 ", 249 , 556 , 791 ," 1,558 "," 2,074 "," 1,483 "
SEN,18/2/2020,3," 2,672 ", -   , 20 ," 1,844 "," 19,158 ", 247 , 557 , 822 ," 1,557 "," 2,078 "," 1,482 "
SEN,18/2/2020,4," 2,532 ", -   , 21 ," 1,845 "," 18,791 ", 257 , 556 , 956 ," 1,557 "," 2,067 "," 1,480 "
SEN,18/2/2020,5," 2,353 ", -   , 20 ," 1,858 "," 19,237 ", 260 , 558 , 871 ," 1,557 "," 2,069 "," 1,481 "
SEN,18/2/2020,6," 2,337 ", -   , 17 ," 1,844 "," 19,743 ", 271 , 558 ," 1,107 "," 1,557 "," 2,067 "," 1,485 "
SEN,18/2/2020,7," 2,381 ", 2 , 18 ," 1,842 "," 20,935 ", 278 , 558 ," 1,672 "," 1,557 "," 2,076 "," 1,489 "
SEN,18/2/2020,8," 2,308 ", 169 , 21 ," 1,968 "," 21,594 ", 273 , 555 ," 1,897 "," 1,557 "," 2,103 "," 1,500 "
SEN,18/2/2020,9," 2,097 "," 1,539 ", 21 ," 2,158 "," 21,586 ", 265 , 552 ," 1,549 "," 1,556 "," 2,197 "," 1,507 "
SEN,18/2/2020,10," 2,064 "," 3,098 ", 19 ," 1,918 "," 21,538 ", 256 , 548 ," 1,368 "," 1,563 "," 2,332 "," 1,497 "
SEN,18/2/2020,11," 2,024 "," 3,760 ", 20 ," 1,988 "," 21,567 ", 247 , 544 ," 1,208 "," 1,562 "," 2,382 "," 1,482 "
SEN,18/2/2020,12," 2,119 "," 3,839 ", 21 ," 2,172 "," 21,309 ", 246 , 545 ," 1,584 "," 1,560 "," 2,543 "," 1,474 "
SEN,18/2/2020,13," 1,962 "," 3,815 ", 21 ," 2,156 "," 21,610 ", 257 , 547 ," 1,506 "," 1,560 "," 2,708 "," 1,579 "
SEN,18/2/2020,14," 1,643 "," 3,808 ", 22 ," 2,173 "," 21,657 ", 260 , 548 ," 2,005 "," 1,559 "," 2,665 "," 1,572 "
SEN,18/2/2020,15," 1,524 "," 3,793 ", 21 ," 2,317 "," 21,833 ", 267 , 547 ," 1,914 "," 1,557 "," 2,739 "," 1,571 "
SEN,18/2/2020,16," 1,524 "," 3,722 ", 21 ," 2,430 "," 21,942 ", 283 , 546 ," 1,932 "," 1,555 "," 2,820 "," 1,638 "
SEN,18/2/2020,17," 1,650 "," 3,261 ", 22 ," 2,582 "," 22,086 ", 403 , 547 ," 1,671 "," 1,552 "," 3,028 "," 1,775 "
SEN,18/2/2020,18," 1,881 "," 2,033 ", 22 ," 2,574 "," 22,571 ", 424 , 548 ," 1,619 "," 1,552 "," 2,997 "," 1,919 "
SEN,18/2/2020,19," 1,977 ", 301 , 22 ," 2,590 "," 23,336 ", 435 , 551 ," 2,328 "," 1,552 "," 3,082 "," 2,070 "
SEN,18/2/2020,20," 1,881 ", 1 , 22 ," 2,593 "," 23,437 ", 436 , 552 ," 4,289 "," 1,553 "," 3,072 "," 2,157 "
SEN,18/2/2020,21," 1,945 ", 0 , 22 ," 2,582 "," 23,018 ", 442 , 551 ," 4,348 "," 1,554 "," 3,059 "," 2,149 "
SEN,18/2/2020,22," 2,036 ", 0 , 21 ," 2,582 "," 22,682 ", 428 , 554 ," 3,417 "," 1,555 "," 3,038 "," 2,157 "
SEN,18/2/2020,23," 2,085 ", 0 , 20 ," 2,586 "," 22,401 ", 398 , 557 ," 2,352 "," 1,557 "," 2,812 "," 2,112 "
SEN,18/2/2020,24," 1,844 ", 0 , 21 ," 2,568 "," 22,023 ", 380 , 558 ," 1,770 "," 1,558 "," 2,561 "," 1,629 "
SEN,19/2/2020,1," 1,816 ", 0 , 22 ," 2,097 "," 21,523 ", 356 , 561 ," 1,075 "," 1,558 "," 2,378 "," 1,456 "
SEN,19/2/2020,2," 1,820 ", 0 , 21 ," 1,859 "," 20,741 ", 260 , 563 ," 1,069 "," 1,558 "," 2,330 "," 1,449 "
SEN,19/2/2020,3," 1,636 ", -   , 23 ," 1,838 "," 20,302 ", 260 , 564 , 994 ," 1,559 "," 2,314 "," 1,449 "
SEN,19/2/2020,4," 1,569 ", -   , 21 ," 1,838 "," 19,755 ", 257 , 565 ," 1,031 "," 1,560 "," 2,299 "," 1,452 "
SEN,19/2/2020,5," 1,920 ", -   , 20 ," 1,836 "," 19,576 ", 261 , 567 , 937 ," 1,560 "," 2,244 "," 1,456 "
SEN,19/2/2020,6," 2,459 ", -   , 24 ," 1,841 "," 19,877 ", 271 , 568 , 983 ," 1,560 "," 2,285 "," 1,498 "
SEN,19/2/2020,7," 2,645 ", 2 , 23 ," 1,851 "," 20,788 ", 288 , 569 ," 1,316 "," 1,561 "," 2,396 "," 1,609 "
SEN,19/2/2020,8," 2,749 ", 173 , 21 ," 1,947 "," 21,391 ", 292 , 568 ," 1,481 "," 1,561 "," 2,353 "," 1,635 "
SEN,19/2/2020,9," 2,729 "," 1,590 ", 21 ," 2,271 "," 21,057 ", 288 , 565 ," 1,289 "," 1,560 "," 2,422 "," 1,611 "
SEN,19/2/2020,10," 2,805 "," 2,942 ", 24 ," 2,012 "," 20,881 ", 274 , 560 ," 1,189 "," 1,563 "," 2,538 "," 1,605 "
SEN,19/2/2020,11," 2,726 "," 3,447 ", 23 ," 2,226 "," 20,833 ", 265 , 556 ," 1,345 "," 1,563 "," 2,558 "," 1,608 "
SEN,19/2/2020,12," 2,705 "," 3,760 ", 24 ," 2,288 "," 20,563 ", 259 , 555 ," 1,443 "," 1,563 "," 2,722 "," 1,674 "
SEN,19/2/2020,13," 2,763 "," 3,791 ", 21 ," 2,138 "," 20,591 ", 267 , 554 ," 1,741 "," 1,562 "," 2,710 "," 1,631 "
SEN,19/2/2020,14," 2,830 "," 3,788 ", 16 ," 1,827 "," 20,845 ", 269 , 553 ," 1,957 "," 1,562 "," 2,664 "," 1,582 "
SEN,19/2/2020,15," 2,852 "," 3,807 ", 20 ," 1,801 "," 21,227 ", 275 , 553 ," 1,628 "," 1,561 "," 2,646 "," 1,569 "
SEN,19/2/2020,16," 2,836 "," 3,624 ", 23 ," 1,804 "," 21,462 ", 291 , 551 ," 1,664 "," 1,560 "," 2,687 "," 1,562 "
SEN,19/2/2020,17," 2,822 "," 3,436 ", 22 ," 1,773 "," 21,804 ", 306 , 550 ," 1,590 "," 1,560 "," 2,784 "," 1,565 "
SEN,19/2/2020,18," 2,762 "," 2,300 ", 22 ," 1,803 "," 22,267 ", 325 , 548 ," 1,848 "," 1,560 "," 2,837 "," 1,558 "
SEN,19/2/2020,19," 2,753 ", 420 , 22 ," 2,178 "," 23,013 ", 332 , 548 ," 2,944 "," 1,560 "," 2,910 "," 1,601 "
SEN,19/2/2020,20," 2,958 ", 4 , 22 ," 2,501 "," 22,966 ", 334 , 551 ," 4,076 "," 1,560 "," 3,178 "," 1,678 "
SEN,19/2/2020,21," 2,765 ", -   , 22 ," 2,522 "," 22,845 ", 331 , 554 ," 3,970 "," 1,560 "," 3,206 "," 1,686 "
SEN,19/2/2020,22," 2,708 ", -   , 21 ," 2,579 "," 22,617 ", 299 , 555 ," 2,948 "," 1,560 "," 3,215 "," 1,698 "
SEN,19/2/2020,23," 2,693 ", -   , 21 ," 2,524 "," 22,377 ", 282 , 557 ," 2,042 "," 1,561 "," 3,016 "," 1,627 "
SEN,19/2/2020,24," 2,535 ", -   , 22 ," 1,974 "," 21,742 ", 260 , 558 ," 1,961 "," 1,561 "," 2,795 "," 1,540 "
SEN,20/2/2020,1," 2,280 ", -   , 21 ," 1,502 "," 20,896 ", 245 , 538 ," 1,575 "," 1,561 "," 2,717 "," 1,464 "
SEN,20/2/2020,2," 2,306 ", -   , 21 ," 1,501 "," 20,396 ", 249 , 523 , 979 ," 1,560 "," 2,647 "," 1,457 "
SEN,20/2/2020,3," 2,534 ", -   , 22 ," 1,494 "," 19,438 ", 251 , 518 , 976 ," 1,561 "," 2,594 "," 1,452 "
SEN,20/2/2020,4," 2,610 ", -   , 20 ," 1,502 "," 18,974 ", 251 , 524 , 981 ," 1,560 "," 2,622 "," 1,452 "
SEN,20/2/2020,5," 2,537 ", -   , 18 ," 1,502 "," 19,178 ", 252 , 527 , 971 ," 1,560 "," 2,645 "," 1,455 "
SEN,20/2/2020,6," 2,366 ", -   , 20 ," 1,504 "," 19,958 ", 262 , 528 , 989 ," 1,560 "," 2,628 "," 1,456 "
SEN,20/2/2020,7," 2,300 ", 2 , 22 ," 1,709 "," 21,299 ", 272 , 528 ," 1,174 "," 1,560 "," 2,639 "," 1,458 "
SEN,20/2/2020,8," 2,476 ", 187 , 21 ," 1,846 "," 21,617 ", 271 , 527 ," 1,229 "," 1,561 "," 2,708 "," 1,466 "
SEN,20/2/2020,9," 2,672 "," 1,671 ", 24 ," 1,876 "," 21,571 ", 261 , 525 , 926 ," 1,561 "," 2,718 "," 1,487 "
SEN,20/2/2020,10," 2,960 "," 3,421 ", 21 ," 1,709 "," 20,616 ", 258 , 524 ," 1,170 "," 1,561 "," 2,699 "," 1,485 "
SEN,20/2/2020,11," 3,294 "," 4,111 ", 21 ," 1,709 "," 19,793 ", 256 , 519 ," 1,488 "," 1,560 "," 2,794 "," 1,479 "
SEN,20/2/2020,12," 3,678 "," 4,248 ", 21 ," 1,715 "," 19,847 ", 257 , 516 ," 1,510 "," 1,559 "," 2,868 "," 1,479 "
SEN,20/2/2020,13," 4,038 "," 4,237 ", 15 ," 1,767 "," 19,812 ", 258 , 516 ," 1,282 "," 1,558 "," 2,971 "," 1,470 "
SEN,20/2/2020,14," 4,239 "," 4,204 ", 4 ," 1,809 "," 19,540 ", 260 , 516 ," 1,403 "," 1,558 "," 2,994 "," 1,461 "
SEN,20/2/2020,15," 4,287 "," 4,377 ", 7 ," 1,812 "," 19,284 ", 269 , 516 ," 1,562 "," 1,557 "," 3,019 "," 1,455 "
SEN,20/2/2020,16," 4,379 "," 4,303 ", 11 ," 1,836 "," 19,550 ", 284 , 515 ," 1,502 "," 1,557 "," 3,014 "," 1,493 "
SEN,20/2/2020,17," 4,305 "," 3,956 ", 17 ," 1,924 "," 19,803 ", 303 , 517 ," 1,540 "," 1,556 "," 3,040 "," 1,491 "
SEN,20/2/2020,18," 4,294 "," 2,482 ", 18 ," 1,935 "," 20,780 ", 305 , 518 ," 1,770 "," 1,556 "," 3,074 "," 1,541 "
SEN,20/2/2020,19," 4,285 ", 396 , 20 ," 2,220 "," 21,681 ", 309 , 518 ," 2,472 "," 1,556 "," 3,276 "," 1,571 "
SEN,20/2/2020,20," 4,086 ", 3 , 19 ," 2,683 "," 21,234 ", 309 , 519 ," 4,280 "," 1,557 "," 3,518 "," 1,603 "
SEN,20/2/2020,21," 4,021 ", 0 , 22 ," 2,842 "," 21,188 ", 301 , 520 ," 3,672 "," 1,557 "," 3,566 "," 1,611 "
SEN,20/2/2020,22," 3,999 ", 0 , 21 ," 2,883 "," 21,038 ", 300 , 520 ," 2,829 "," 1,557 "," 3,545 "," 1,524 "
SEN,20/2/2020,23," 4,156 ", 0 , 20 ," 2,767 "," 20,842 ", 296 , 521 ," 1,750 "," 1,558 "," 3,303 "," 1,504 "
SEN,20/2/2020,24," 4,353 ", 0 , 23 ," 1,973 "," 20,371 ", 276 , 521 ," 1,533 "," 1,558 "," 3,137 "," 1,484 "
SEN,21/2/2020,1," 4,329 ", -   , 22 ," 1,871 "," 18,906 ", 270 , 523 ," 1,188 "," 1,558 "," 2,975 "," 1,514 "
SEN,21/2/2020,2," 4,101 ", -   , 22 ," 1,830 "," 18,304 ", 273 , 524 , 980 ," 1,559 "," 2,820 "," 1,509 "
SEN,21/2/2020,3," 3,860 ", -   , 21 ," 1,776 "," 17,887 ", 271 , 524 ," 1,176 "," 1,559 "," 2,696 "," 1,507 "
SEN,21/2/2020,4," 4,077 ", -   , 19 ," 1,725 "," 17,396 ", 271 , 524 , 947 ," 1,559 "," 2,657 "," 1,499 "
SEN,21/2/2020,5," 4,182 ", -   , 17 ," 1,545 "," 17,563 ", 272 , 524 , 790 ," 1,560 "," 2,665 "," 1,482 "
SEN,21/2/2020,6," 3,960 ", -   , 19 ," 1,548 "," 18,439 ", 282 , 524 ," 1,013 "," 1,561 "," 2,679 "," 1,481 "
SEN,21/2/2020,7," 4,089 ", 2 , 20 ," 1,743 "," 19,925 ", 298 , 524 ," 1,159 "," 1,562 "," 2,684 "," 1,489 "
SEN,21/2/2020,8," 4,001 ", 132 , 22 ," 1,872 "," 20,786 ", 287 , 523 ," 1,258 "," 1,563 "," 2,670 "," 1,488 "
SEN,21/2/2020,9," 4,163 ", 941 , 21 ," 2,014 "," 20,902 ", 281 , 520 ," 1,292 "," 1,564 "," 2,677 "," 1,383 "
SEN,21/2/2020,10," 4,096 "," 2,274 ", 20 ," 1,816 "," 20,871 ", 281 , 519 ," 1,249 "," 1,564 "," 2,766 "," 1,389 "
SEN,21/2/2020,11," 4,053 "," 2,781 ", 15 ," 1,830 "," 20,874 ", 271 , 518 ," 1,283 "," 1,564 "," 2,855 "," 1,369 "
SEN,21/2/2020,12," 3,828 "," 3,370 ", 21 ," 1,772 "," 20,571 ", 307 , 517 ," 1,256 "," 1,564 "," 2,990 "," 1,526 "
SEN,21/2/2020,13," 3,477 "," 3,503 ", 22 ," 1,726 "," 20,721 ", 372 , 517 ," 1,373 "," 1,564 "," 3,087 "," 1,536 "
SEN,21/2/2020,14," 3,240 "," 3,692 ", 20 ," 1,708 "," 20,882 ", 374 , 517 ," 1,257 "," 1,565 "," 3,120 "," 1,520 "
SEN,21/2/2020,15," 3,258 "," 3,666 ", 19 ," 1,707 "," 20,630 ", 386 , 518 ," 1,142 "," 1,565 "," 3,121 "," 1,523 "
